dataset,source,page_title,text_id,raw_text,cleaned_text,word_count,dataset_label,cluster,pca_x,pca_y,cluster_name
gutenberg_nature_writing,project_gutenberg,the_yosemite,the_yosemite_182,"There are five main capital excursions to be made from here—to the summits of Mounts Dana, Lyell and Conness, and through the Bloody Cañon Pass to Mono Lake and the volcanoes, and down the Tuolumne Cañon, at least as far as the foot of the wonderful series of river cataracts. All of these excursions are sure to be made memorable with joyful health-giving experiences; but perhaps none of them will be remembered with keener delight than the days spent in sauntering on the broad velvet lawns by the river, sharing the sky with the mountains and trees, gaining something of their strength and peace.","There are five main capital excursions to be made from here—to the summits of Mounts Dana, Lyell and Conness, and through the Bloody Cañon Pass to Mono Lake and the volcanoes, and down the Tuolumne Cañon, at least as far as the foot of the wonderful series of river cataracts. All of these excursions are sure to be made memorable with joyful health-giving experiences; but perhaps none of them will be remembered with keener delight than the days spent in sauntering on the broad velvet lawns by the river, sharing the sky with the mountains and trees, gaining something of their strength and peace.",104,gutenberg,3,-0.24143888,0.13425545,flowing_unstable
gutenberg_nature_writing,project_gutenberg,the_yosemite,the_yosemite_183,"To the westward the landscape is made up of exceedingly strong, gray, glaciated domes and ridge waves, most of them comparatively low, but the largest high enough to be called mountains; separated by cañons and darkened with lines and fields of forest, Cathedral Peak and Mount Hoffman in the distance; small lakes and innumerable meadows in the foreground. Northward and southward the great snowy mountains, marshaled along the axis of the Range, are seen in all their glory, crowded together in some places like trees in groves, making landscapes of wild, extravagant, bewildering magnificence, yet calm and silent as the sky.","To the westward the landscape is made up of exceedingly strong, gray, glaciated domes and ridge waves, most of them comparatively low, but the largest high enough to be called mountains; separated by cañons and darkened with lines and fields of forest, Cathedral Peak and Mount Hoffman in the distance; small lakes and innumerable meadows in the foreground. Northward and southward the great snowy mountains, marshaled along the axis of the Range, are seen in all their glory, crowded together in some places like trees in groves, making landscapes of wild, extravagant, bewildering magnificence, yet calm and silent as the sky.",101,gutenberg,3,-0.05291864,0.3349151,flowing_unstable
gutenberg_nature_writing,project_gutenberg,the_yosemite,the_yosemite_184,"Some eight glaciers are in sight. One of these is the Dana Glacier on the north side of the mountain, lying at the foot of a precipice about a thousand feet high, with a lovely pale-green lake a little below it. This is one of the many, small, shrunken remnants of the vast glacial system of the Sierra that once filled the hollows and valleys of the mountains and covered all the lower ridges below the immediate summit-fountains, flowing to right and left away from the axis of the Range, lavishly fed by the snows of the glacial period.","Some eight glaciers are in sight. One of these is the Dana Glacier on the north side of the mountain, lying at the foot of a precipice about a thousand feet high, with a lovely pale-green lake a little below it. This is one of the many, small, shrunken remnants of the vast glacial system of the Sierra that once filled the hollows and valleys of the mountains and covered all the lower ridges below the immediate summit-fountains, flowing to right and left away from the axis of the Range, lavishly fed by the snows of the glacial period.",99,gutenberg,3,0.08919607,0.33795398,flowing_unstable
gutenberg_nature_writing,project_gutenberg,the_yosemite,the_yosemite_185,"In the excursion to Mount Lyell the immediate base of the mountain is easily reached on meadow walks along the river. Turning to the southward above the forks of the river, you enter the narrow Lyell branch of the Valley, narrow enough and deep enough to be called a cañon. It is about eight miles long and from 2000 to 3000 feet deep. The flat meadow bottom is from about three hundred to two hundred yards wide, with gently curved margins about fifty yards wide from which rise the simple massive walls of gray granite at an angle of about thirty-three degrees, mostly timbered with a light growth of pine and streaked in many places with avalanche channels. Towards the upper end of the cañon the Sierra crown comes in sight, forming a finely balanced picture framed by the massive cañon walls. In the foreground, when the grass is in flower, you have the purple meadow willow-thickets on the river banks; in the middle distance huge swelling bosses of granite that form the base of the general mass of the mountain, with fringing lines of dark woods marking the lower curves, smoothly snow-clad except in the autumn.","In the excursion to Mount Lyell the immediate base of the mountain is easily reached on meadow walks along the river. Turning to the southward above the forks of the river, you enter the narrow Lyell branch of the Valley, narrow enough and deep enough to be called a cañon. It is about eight miles long and from 2000 to 3000 feet deep. The flat meadow bottom is from about three hundred to two hundred yards wide, with gently curved margins about fifty yards wide from which rise the simple massive walls of gray granite at an angle of about thirty-three degrees, mostly timbered with a light growth of pine and streaked in many places with avalanche channels. Towards the upper end of the cañon the Sierra crown comes in sight, forming a finely balanced picture framed by the massive cañon walls. In the foreground, when the grass is in flower, you have the purple meadow willow-thickets on the river banks; in the middle distance huge swelling bosses of granite that form the base of the general mass of the mountain, with fringing lines of dark woods marking the lower curves, smoothly snow-clad except in the autumn.",197,gutenberg,3,-0.03895622,0.31568456,flowing_unstable
gutenberg_nature_writing,project_gutenberg,the_yosemite,the_yosemite_186,"The Lyell Glacier is about a mile wide and less than a mile long, but presents, nevertheless, all the essential characters of large, river-like glaciers—moraines, earth-bands, blue veins, crevasses, etc., while the streams that issue from it are, of course, turbid with rock-mud, showing its grinding action on its bed. And it is all the more interesting since it is the highest and most enduring remnant of the great Tuolumne Glacier, whose traces are still distinct fifty miles away, and whose influence on the landscape was so profound. The McClure Glacier, once a tributary of the Lyell, is smaller. Thirty-eight years ago I set a series of stakes in it to determine its rate of motion. Towards the end of summer in the middle of the glacier it was only a little over an inch in twenty-four hours.","The Lyell Glacier is about a mile wide and less than a mile long, but presents, nevertheless, all the essential characters of large, river-like glaciers—moraines, earth-bands, blue veins, crevasses, etc., while the streams that issue from it are, of course, turbid with rock-mud, showing its grinding action on its bed. And it is all the more interesting since it is the highest and most enduring remnant of the great Tuolumne Glacier, whose traces are still distinct fifty miles away, and whose influence on the landscape was so profound. The McClure Glacier, once a tributary of the Lyell, is smaller. Thirty-eight years ago I set a series of stakes in it to determine its rate of motion. Towards the end of summer in the middle of the glacier it was only a little over an inch in twenty-four hours.",138,gutenberg,3,0.009124209,0.3324579,flowing_unstable
gutenberg_nature_writing,project_gutenberg,the_yosemite,the_yosemite_187,"In making the trip down the Big Tuolumne Cañon, animals may be led as far as a small, grassy, forested lake-basin that lies below the crossing of the Virginia Creek trail. And from this point any one accustomed to walking on earthquake boulders, carpeted with cañon chaparral, can easily go down as far as the big cascades and return to camp in one day. Many, however, are not able to do his, and it is better to go leisurely, prepared to camp anywhere, and enjoy the marvelous grandeur of the place.","In making the trip down the Big Tuolumne Cañon, animals may be led as far as a small, grassy, forested lake-basin that lies below the crossing of the Virginia Creek trail. And from this point any one accustomed to walking on earthquake boulders, carpeted with cañon chaparral, can easily go down as far as the big cascades and return to camp in one day. Many, however, are not able to do his, and it is better to go leisurely, prepared to camp anywhere, and enjoy the marvelous grandeur of the place.",91,gutenberg,3,-0.20102479,0.18372023,flowing_unstable
gutenberg_nature_writing,project_gutenberg,the_yosemite,the_yosemite_188,"Every one who is anything of a mountaineer should go on through the entire length of the cañon, coming out by Hetch Hetchy. There is not a dull step all the way. With wide variations, it is a Yosemite Valley from end to end.","Every one who is anything of a mountaineer should go on through the entire length of the cañon, coming out by Hetch Hetchy. There is not a dull step all the way. With wide variations, it is a Yosemite Valley from end to end.",44,gutenberg,3,-0.22343487,0.32647008,flowing_unstable
gutenberg_nature_writing,project_gutenberg,the_yosemite,the_yosemite_189,"Besides these main, far-reaching, much-seeing excursions from the main central camp, there are numberless, lovely little saunters and scrambles and a dozen or so not so very little. Among the best of these are to Lambert and Fair View Domes; to the topmost spires of Cathedral Peak, and to those of the North Church, around the base of which you pass on your way to Mount Conness; to one of the very loveliest of the glacier-meadows imbedded in the pine woods about three miles north of the Soda Springs, where forty-two years ago I spent six weeks. It trends east and west, and you can find it easily by going past the base of Lambert’s Dome to Dog Lake and thence up northward through the woods about a mile or so; to the shining rock-waves full of ice-burnished, feldspar crystals at the foot of the meadows; to Lake Tenaya; and, last but not least, a rather long and very hearty scramble down by the end of the meadow along the Tioga road toward Lake Tenaya to the crossing of Cathedral Creek, where you turn off and trace the creek down to its confluence with the Tuolumne. This is a genuine scramble much of the way but one of the most wonderfully telling in its glacial rock-forms and inscriptions.","Besides these main, far-reaching, much-seeing excursions from the main central camp, there are numberless, lovely little saunters and scrambles and a dozen or so not so very little. Among the best of these are to Lambert and Fair View Domes; to the topmost spires of Cathedral Peak, and to those of the North Church, around the base of which you pass on your way to Mount Conness; to one of the very loveliest of the glacier-meadows imbedded in the pine woods about three miles north of the Soda Springs, where forty-two years ago I spent six weeks. It trends east and west, and you can find it easily by going past the base of Lambert’s Dome to Dog Lake and thence up northward through the woods about a mile or so; to the shining rock-waves full of ice-burnished, feldspar crystals at the foot of the meadows; to Lake Tenaya; and, last but not least, a rather long and very hearty scramble down by the end of the meadow along the Tioga road toward Lake Tenaya to the crossing of Cathedral Creek, where you turn off and trace the creek down to its confluence with the Tuolumne. This is a genuine scramble much of the way but one of the most wonderfully telling in its glacial rock-forms and inscriptions.",218,gutenberg,3,-0.15919125,0.31712103,flowing_unstable
gutenberg_nature_writing,project_gutenberg,the_yosemite,the_yosemite_190,"If you stop and fish at every tempting lake and stream you come to, a whole month, or even two months, will not be too long for this grand High Sierra excursion. My own Sierra trip was ten years long.","If you stop and fish at every tempting lake and stream you come to, a whole month, or even two months, will not be too long for this grand High Sierra excursion. My own Sierra trip was ten years long.",40,gutenberg,3,-0.07407925,0.026761064,flowing_unstable
gutenberg_nature_writing,project_gutenberg,the_yosemite,the_yosemite_191,"Short carriage trips are usually made in the early morning to Mirror Lake to see its wonderful reflections of the Half Dome and Mount Watkins; and in the afternoon many ride down the Valley to see the Bridal Veil rainbows or up the river cañon to see those of the Vernal Fall; where, standing in the spray, not minding getting drenched, you may see what are called round rainbows, when the two ends of the ordinary bow are lengthened and meet at your feet, forming a complete circle which is broken and united again and again as determined by the varying wafts of spray. A few ambitious scramblers climb to the top of the Sentinel Rock, others walk or ride down the Valley and up to the once-famous Inspiration Point for a last grand view; while a good many appreciative tourists, who slave only day or two, do no climbing or riding but spend their time sauntering on the meadows by the river, watching the falls, and the relay of light and shade among the rocks from morning to night, perhaps gaining more than those who make haste up the trails in large noisy parties. Those who have unlimited time find something worth while all the year round on every accessible part of the vast deeply sculptured walls. At least so I have found it after making the Valley my home for years.","Short carriage trips are usually made in the early morning to Mirror Lake to see its wonderful reflections of the Half Dome and Mount Watkins; and in the afternoon many ride down the Valley to see the Bridal Veil rainbows or up the river cañon to see those of the Vernal Fall; where, standing in the spray, not minding getting drenched, you may see what are called round rainbows, when the two ends of the ordinary bow are lengthened and meet at your feet, forming a complete circle which is broken and united again and again as determined by the varying wafts of spray. A few ambitious scramblers climb to the top of the Sentinel Rock, others walk or ride down the Valley and up to the once-famous Inspiration Point for a last grand view; while a good many appreciative tourists, who slave only day or two, do no climbing or riding but spend their time sauntering on the meadows by the river, watching the falls, and the relay of light and shade among the rocks from morning to night, perhaps gaining more than those who make haste up the trails in large noisy parties. Those who have unlimited time find something worth while all the year round on every accessible part of the vast deeply sculptured walls. At least so I have found it after making the Valley my home for years.",233,gutenberg,3,-0.25232014,0.26866457,flowing_unstable
gutenberg_nature_writing,project_gutenberg,the_yosemite,the_yosemite_192,"One, up the river cañon, across the bridge between the Vernal and Nevada Falls, through chaparral beds and boulders to the shoulder of Half Dome, along the top of the shoulder to the dome itself, down by a crumbling slot gully and close along the base of the tremendous split front (the most awfully impressive, sheer, precipice view I ever found in all my cañon wanderings), thence up the east shoulder and along the ridge to Clouds’ Rest—a glorious sunset—then a grand starry run back home to my cabin; down through the junipers, down through the firs, now in black shadows, now in white light, past roaring Nevada and Vernal, flowering ghost-like beneath their huge frowning cliffs; down the dark, gloomy cañon, through the pines of the Valley, dreamily murmuring in their calm, breezy sleep—a fine wild little excursion for good legs and good eyes—so much sun-, moon- and star-shine in it, and sublime, up-and-down rhythmical, glacial topography.","One, up the river cañon, across the bridge between the Vernal and Nevada Falls, through chaparral beds and boulders to the shoulder of Half Dome, along the top of the shoulder to the dome itself, down by a crumbling slot gully and close along the base of the tremendous split front (the most awfully impressive, sheer, precipice view I ever found in all my cañon wanderings), thence up the east shoulder and along the ridge to Clouds’ Rest—a glorious sunset—then a grand starry run back home to my cabin; down through the junipers, down through the firs, now in black shadows, now in white light, past roaring Nevada and Vernal, flowering ghost-like beneath their huge frowning cliffs; down the dark, gloomy cañon, through the pines of the Valley, dreamily murmuring in their calm, breezy sleep—a fine wild little excursion for good legs and good eyes—so much sun-, moon- and star-shine in it, and sublime, up-and-down rhythmical, glacial topography.",158,gutenberg,3,-0.23668417,0.2812683,flowing_unstable
gutenberg_nature_writing,project_gutenberg,the_yosemite,the_yosemite_193,"Another, to the head of Yosemite Fall by Indian Cañon; thence up the Yosemite Creek, tracing it all the way to its highest sources back of Mount Hoffman, then a wide sweep around the head of its dome-paved basin, passing its many little lakes and bogs, gardens and groves, trilling, warbling rills, and back by the Fall Cañon. This was one of my Sabbath walk, run-and-slide excursions long ago before any trail had been made on the north side of the Valley.","Another, to the head of Yosemite Fall by Indian Cañon; thence up the Yosemite Creek, tracing it all the way to its highest sources back of Mount Hoffman, then a wide sweep around the head of its dome-paved basin, passing its many little lakes and bogs, gardens and groves, trilling, warbling rills, and back by the Fall Cañon. This was one of my Sabbath walk, run-and-slide excursions long ago before any trail had been made on the north side of the Valley.",82,gutenberg,3,-0.2594679,0.34157202,flowing_unstable
gutenberg_nature_writing,project_gutenberg,the_yosemite,the_yosemite_194,"Another fine trip was up, bright and early, by Avalanche Cañon to Glacier Point, along the rugged south wall, tracing all its far outs and ins to the head of the Bridal Veil Fall, thence back home, bright and late, by a brushy, bouldery slope between Cathedral rocks and Cathedral spires and along the level Valley floor. This was one of my long, bright-day and bright-night walks thirty or forty years ago when, like river and ocean currents, time flowed undivided, uncounted—a fine free, sauntery, scrambly, botanical, beauty-filled ramble. The walk up the Valley was made glorious by the marvelous brightness of the morning star. So great was her light, she made every tree cast a well-defined shadow on the smooth sandy ground.","Another fine trip was up, bright and early, by Avalanche Cañon to Glacier Point, along the rugged south wall, tracing all its far outs and ins to the head of the Bridal Veil Fall, thence back home, bright and late, by a brushy, bouldery slope between Cathedral rocks and Cathedral spires and along the level Valley floor. This was one of my long, bright-day and bright-night walks thirty or forty years ago when, like river and ocean currents, time flowed undivided, uncounted—a fine free, sauntery, scrambly, botanical, beauty-filled ramble. The walk up the Valley was made glorious by the marvelous brightness of the morning star. So great was her light, she made every tree cast a well-defined shadow on the smooth sandy ground.",123,gutenberg,3,-0.3368708,0.2337723,flowing_unstable
gutenberg_nature_writing,project_gutenberg,the_yosemite,the_yosemite_195,"Everybody who visits Yosemite wants to see the famous Big Trees. Before the railroad was constructed, all three of the stage-roads that entered the Valley passed through a grove of these trees by the way; namely, the Tuolumne, Merced and Mariposa groves. The Tuolumne grove was passed on the Big Oak Flat road, the Merced grove by the Coulterville road and the Mariposa grove by the Raymond and Wawona road. Now, to see any one of these groves, a special trip has to be made. Most visitors go to the Mariposa grove, the largest of the three. On this Sequoia trip you see not only the giant Big Trees but magnificent forests of silver fir, sugar pine, yellow pine, libocedrus and Douglas spruce. The trip need not require more than two days, spending a night in a good hotel at Wawona, a beautiful place on the south fork of the Merced River, and returning to the Valley or to El Portal, the terminus of the railroad. This extra trip by stage costs fifteen dollars. All the High Sierra excursions that I have sketched cost from a dollar a week to anything you like. None of mine when I was exploring the Sierra cost over a dollar a week, most of them less.","Everybody who visits Yosemite wants to see the famous Big Trees. Before the railroad was constructed, all three of the stage-roads that entered the Valley passed through a grove of these trees by the way; namely, the Tuolumne, Merced and Mariposa groves. The Tuolumne grove was passed on the Big Oak Flat road, the Merced grove by the Coulterville road and the Mariposa grove by the Raymond and Wawona road. Now, to see any one of these groves, a special trip has to be made. Most visitors go to the Mariposa grove, the largest of the three. On this Sequoia trip you see not only the giant Big Trees but magnificent forests of silver fir, sugar pine, yellow pine, libocedrus and Douglas spruce. The trip need not require more than two days, spending a night in a good hotel at Wawona, a beautiful place on the south fork of the Merced River, and returning to the Valley or to El Portal, the terminus of the railroad. This extra trip by stage costs fifteen dollars. All the High Sierra excursions that I have sketched cost from a dollar a week to anything you like. None of mine when I was exploring the Sierra cost over a dollar a week, most of them less.",212,gutenberg,3,-0.18763286,0.16642529,flowing_unstable
gutenberg_nature_writing,project_gutenberg,the_yosemite,the_yosemite_196,"To this the Major answered abruptly in Indian style: “If you and your people have all you desire, why do you steal our horses and mules? Why do you rob the miners’ camps? Why do you murder the white men and plunder and burn their houses?”","To this the Major answered abruptly in Indian style: “If you and your people have all you desire, why do you steal our horses and mules? Why do you rob the miners’ camps? Why do you murder the white men and plunder and burn their houses?",46,gutenberg,1,-0.34064773,-0.07209668,frozen_quiet
gutenberg_nature_writing,project_gutenberg,the_yosemite,the_yosemite_197,"Tenaya was silent for some time. He evidently understood what the Major had said, for he replied, “My young men have sometimes taken horses and mules from the whites. This was wrong. It is not wrong to take the property of enemies who have wronged my people. My young men believed that the gold diggers were our enemies. We now know they are not and we shall be glad to live in peace with them. We will stay here and be friends. My people do not want to go to the plains. Some of the tribes who have gone there are very bad. We cannot live with them. Here we can defend ourselves.”","Tenaya was silent for some time. He evidently understood what the Major had said, for he replied, “My young men have sometimes taken horses and mules from the whites. This was wrong. It is not wrong to take the property of enemies who have wronged my people. My young men believed that the gold diggers were our enemies. We now know they are not and we shall be glad to live in peace with them. We will stay here and be friends. My people do not want to go to the plains. Some of the tribes who have gone there are very bad. We cannot live with them. Here we can defend ourselves.",113,gutenberg,1,-0.34043074,-0.100784294,frozen_quiet
gutenberg_nature_writing,project_gutenberg,the_yosemite,the_yosemite_198,"To the Major Savage firmly said, “Your people must go to the Commissioners. If they do not your young men will again steal horses and kill and plunder the whites. It was your people who robbed my stores, burned my houses and murdered my men. It they do not make a treaty, your whole tribe will be destroyed. Not one of them will be left alive.”","To the Major Savage firmly said, “Your people must go to the Commissioners. If they do not your young men will again steal horses and kill and plunder the whites. It was your people who robbed my stores, burned my houses and murdered my men. It they do not make a treaty, your whole tribe will be destroyed. Not one of them will be left alive.",66,gutenberg,1,-0.24819115,-0.11924608,frozen_quiet
gutenberg_nature_writing,project_gutenberg,the_yosemite,the_yosemite_199,"To this the old chief replied, “It is useless to talk to you about who destroyed your property and killed your people. I am old and you can kill me if you will, but it is useless to lie to you who know more than all the Indians. Therefore I will not lie to you but if you will let me return to my people I will bring them in.” He was allowed to go. The next day he came back and said his people were on the way to our camp to go with the men sent by the Great Father, who was so good and rich.","To this the old chief replied, “It is useless to talk to you about who destroyed your property and killed your people. I am old and you can kill me if you will, but it is useless to lie to you who know more than all the Indians. Therefore I will not lie to you but if you will let me return to my people I will bring them in.” He was allowed to go. The next day he came back and said his people were on the way to our camp to go with the men sent by the Great Father, who was so good and rich.",108,gutenberg,1,-0.43138114,-0.077514075,frozen_quiet
gutenberg_nature_writing,project_gutenberg,the_yosemite,the_yosemite_200,"Pushing ahead, taking turns in breaking a way through the snow, they arrived in sight of the great Valley early in the afternoon and, guided by one of Tenaya’s Indians, descended by the same route as that followed by the Mariposa trail, and the weary party went into camp on the river bank opposite El Capitan. After supper, seated around a big fire, the wonderful Valley became the topic of conversation and Dr. Bunell suggested giving it a name. Many were proposed, but after a vote had been taken the name Yosemite, proposed by Dr. Bunell, was adopted almost unanimously to perpetuate the name of the tribe who so long had made their home there. The Indian name of the Valley, however, is Ahwahnee. The Indians had names for all the different rocks and streams of the Valley, but very few of them are now in use by the whites, Pohono, the Bridal Veil, being the principal one. The expedition remained only one day and two nights in the Valley, hurrying out on the approach of a storm and reached the south-fork headquarters on the evening of the third day after starting out. Thus, in three days the round trip had been made to the Valley, most of it had been explored in a general way and some of its principal features had been named. But the Indians had fled up the Tenaya Cañon trail and none of them were seen, except an old woman unable to follow the fugitives.","Pushing ahead, taking turns in breaking a way through the snow, they arrived in sight of the great Valley early in the afternoon and, guided by one of Tenaya’s Indians, descended by the same route as that followed by the Mariposa trail, and the weary party went into camp on the river bank opposite El Capitan. After supper, seated around a big fire, the wonderful Valley became the topic of conversation and Dr. Bunell suggested giving it a name. Many were proposed, but after a vote had been taken the name Yosemite, proposed by Dr. Bunell, was adopted almost unanimously to perpetuate the name of the tribe who so long had made their home there. The Indian name of the Valley, however, is Ahwahnee. The Indians had names for all the different rocks and streams of the Valley, but very few of them are now in use by the whites, Pohono, the Bridal Veil, being the principal one. The expedition remained only one day and two nights in the Valley, hurrying out on the approach of a storm and reached the south-fork headquarters on the evening of the third day after starting out. Thus, in three days the round trip had been made to the Valley, most of it had been explored in a general way and some of its principal features had been named. But the Indians had fled up the Tenaya Cañon trail and none of them were seen, except an old woman unable to follow the fugitives.",250,gutenberg,3,-0.30847114,0.23233408,flowing_unstable
gutenberg_nature_writing,project_gutenberg,the_yosemite,the_yosemite_201,"This expedition finally captured the remnants of the tribes at the head of Lake Tenaya and took them to the Fresno reservation, together with their chief, Tenaya. But after a short stay they were allowed to return to the Valley under restrictions. Tenaya promised faithfully to conform to everything required, joyfully left the hot and dry reservation, and with his family returned to his Yosemite home.","This expedition finally captured the remnants of the tribes at the head of Lake Tenaya and took them to the Fresno reservation, together with their chief, Tenaya. But after a short stay they were allowed to return to the Valley under restrictions. Tenaya promised faithfully to conform to everything required, joyfully left the hot and dry reservation, and with his family returned to his Yosemite home.",66,gutenberg,1,-0.29027638,0.034832187,frozen_quiet
gutenberg_nature_writing,project_gutenberg,the_yosemite,the_yosemite_202,"Travel of late years has been rapidly increasing, especially after the establishment, by Act of Congress in 1890, of the Yosemite National Park and the recession in 1905 of the original reservation to the Federal Government by the State. The greatest increase, of course, was caused by the construction of the Yosemite Valley railroad from Merced to the border of the Park, eight miles below the Valley.","Travel of late years has been rapidly increasing, especially after the establishment, by Act of Congress in 1890, of the Yosemite National Park and the recession in 1905 of the original reservation to the Federal Government by the State. The greatest increase, of course, was caused by the construction of the Yosemite Valley railroad from Merced to the border of the Park, eight miles below the Valley.",67,gutenberg,3,-0.119408436,0.13909951,flowing_unstable
gutenberg_nature_writing,project_gutenberg,the_yosemite,the_yosemite_203,"It is eighty miles long, and the entire distance, except the first twenty-four miles from the town of Merced, is built through the precipitous Merced River Cañon. The roadbed was virtually blasted out of the solid rock for the entire distance in the cañon. Work was begun in September, 1905, and the first train entered El Portal, the terminus, April 15, 1907. Many miles of the road cost as much as $100,000 per mile. Its business has increased from 4000 tourists in the first year it was operated to 15,000 in 1910.","It is eighty miles long, and the entire distance, except the first twenty-four miles from the town of Merced, is built through the precipitous Merced River Cañon. The roadbed was virtually blasted out of the solid rock for the entire distance in the cañon. Work was begun in September, 1905, and the first train entered El Portal, the terminus, April 15, 1907. Many miles of the road cost as much as $100,000 per mile. Its business has increased from 4000 tourists in the first year it was operated to 15,000 in 1910.",92,gutenberg,3,-0.09838905,0.06896472,flowing_unstable
gutenberg_nature_writing,project_gutenberg,the_yosemite,the_yosemite_204,"He was born in the Shenandoah Valley, Virginia, May 10, 1817, emigrated to Illinois with his father, John Lamon, at the age of nineteen; afterwards went to Texas and settled on the Brazos, where he raised melons and hunted alligators for a living. “Right interestin’ business,” he said; “especially the alligator part of it.” From the Brazos he went to the Comanche Indian country between Gonzales and Austin, twenty miles from his nearest neighbor. During the first summer, the only bread he had was the breast meat of wild turkeys. When the formidable Comanche Indians were on the war-path he left his cabin after dark and slept in the woods. From Texas he crossed the plains to California and worked In the Calaveras and Mariposa gold-fields.","He was born in the Shenandoah Valley, Virginia, May 10, 1817, emigrated to Illinois with his father, John Lamon, at the age of nineteen; afterwards went to Texas and settled on the Brazos, where he raised melons and hunted alligators for a living. “Right interestin’ business,” he said; “especially the alligator part of it.” From the Brazos he went to the Comanche Indian country between Gonzales and Austin, twenty miles from his nearest neighbor. During the first summer, the only bread he had was the breast meat of wild turkeys. When the formidable Comanche Indians were on the war-path he left his cabin after dark and slept in the woods. From Texas he crossed the plains to California and worked In the Calaveras and Mariposa gold-fields.",126,gutenberg,1,-0.37650847,-0.087585874,frozen_quiet
gutenberg_nature_writing,project_gutenberg,the_yosemite,the_yosemite_205,"He first heard Yosemite spoken of as a very beautiful mountain valley and after making two excursions in the summers of 1857 and 1858 to see the wonderful place, he made up his mind to quit roving and make a permanent home in it. In April, 1859, he moved into it, located a garden opposite the Half Dome, set out a lot of apple, pear and peach trees, planted potatoes, etc., that he had packed in on a “contrary old mule,” and worked for his board in building a hotel which was afterwards purchased by Mr. Hutchings. His neighbors thought he was very foolish in attempting to raise crops in so high and cold a valley, and warned him that he could raise nothing and sell nothing, and would surely starve.","He first heard Yosemite spoken of as a very beautiful mountain valley and after making two excursions in the summers of 1857 and 1858 to see the wonderful place, he made up his mind to quit roving and make a permanent home in it. In April, 1859, he moved into it, located a garden opposite the Half Dome, set out a lot of apple, pear and peach trees, planted potatoes, etc., that he had packed in on a “contrary old mule,” and worked for his board in building a hotel which was afterwards purchased by Mr. Hutchings. His neighbors thought he was very foolish in attempting to raise crops in so high and cold a valley, and warned him that he could raise nothing and sell nothing, and would surely starve.",131,gutenberg,1,-0.35337353,0.07888691,frozen_quiet
gutenberg_nature_writing,project_gutenberg,the_yosemite,the_yosemite_206,"The first winter he had no companions, not even a dog or cat, and one evening was greatly surprised to see two men coming up the Valley. They were very glad to see him, for they had come from Mariposa in search of him, a report having been spread that he had been killed by Indians. He assured his visitors that he felt safer in his Yosemite home, lying snug and squirrel-like in his 10 x 12 cabin, than in Mariposa. When the avalanches began to slip, he wondered where all the wild roaring and booming came from, the flying snow preventing them from being seen. But, upon the whole, he wondered most at the brightness, gentleness, and sunniness of the weather, and hopefully employed the calm days in tearing ground for an orchard and vegetable garden.","The first winter he had no companions, not even a dog or cat, and one evening was greatly surprised to see two men coming up the Valley. They were very glad to see him, for they had come from Mariposa in search of him, a report having been spread that he had been killed by Indians. He assured his visitors that he felt safer in his Yosemite home, lying snug and squirrel-like in his 10 x 12 cabin, than in Mariposa. When the avalanches began to slip, he wondered where all the wild roaring and booming came from, the flying snow preventing them from being seen. But, upon the whole, he wondered most at the brightness, gentleness, and sunniness of the weather, and hopefully employed the calm days in tearing ground for an orchard and vegetable garden.",137,gutenberg,1,-0.46585023,0.15055493,frozen_quiet
gutenberg_nature_writing,project_gutenberg,the_yosemite,the_yosemite_207,"He was a fine, erect, whole-souled man, between six and seven feet high, with a broad, open face, bland and guileless as his pet oxen. No stranger to hunger and weariness, he knew well how to appreciate suffering of a like kind in others, and many there be, myself among the number, who can testify to his simple, unostentatious kindness that found expression in a thousand small deeds.","He was a fine, erect, whole-souled man, between six and seven feet high, with a broad, open face, bland and guileless as his pet oxen. No stranger to hunger and weariness, he knew well how to appreciate suffering of a like kind in others, and many there be, myself among the number, who can testify to his simple, unostentatious kindness that found expression in a thousand small deeds.",68,gutenberg,1,-0.39549336,-0.12361104,frozen_quiet
gutenberg_nature_writing,project_gutenberg,the_yosemite,the_yosemite_208,"After gaining sufficient means to enjoy a long afternoon of life in comparative affluence and ease, he died in the autumn of 1876. He sleeps in a beautiful spot near Galen Clark and a monument hewn from a block of Yosemite granite marks his grave.","After gaining sufficient means to enjoy a long afternoon of life in comparative affluence and ease, he died in the autumn of 1876. He sleeps in a beautiful spot near Galen Clark and a monument hewn from a block of Yosemite granite marks his grave.",45,gutenberg,1,-0.28321415,0.050787814,frozen_quiet
